masse,CO2,dimension,cylindrée,puissance,autonomie électrique,fuel mode,fuel type
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2275.0,F,3001.0,2967.0,210.0,2.0,H,diesel
2275.0,F,3001.0,2967.0,210.0,2.0,H,diesel
2275.0,F,3001.0,2967.0,210.0,2.0,H,diesel
2095.0,E,2998.0,2967.0,210.0,2.0,H,diesel
2095.0,E,2998.0,2967.0,210.0,2.0,H,diesel
1910.0,E,2932.0,2967.0,210.0,2.0,H,diesel
2195.0,F,3001.0,2967.0,210.0,2.0,H,diesel
1975.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2245.0,F,3000.0,2967.0,210.0,2.0,H,diesel
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
2275.0,F,3001.0,2967.0,210.0,2.0,H,diesel
1580.0,E,2618.0,1984.0,228.0,0.0,M,petrol
1580.0,E,2624.0,1984.0,228.0,0.0,M,petrol
1580.0,E,2624.0,1984.0,228.0,0.0,M,petrol
1495.0,E,2502.0,1984.0,235.0,0.0,M,petrol
2460.0,A,2999.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,2999.0,2995.0,250.0,56.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,56.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,56.0,P,petrol/electric
2515.0,A,3000.0,2995.0,250.0,55.0,P,petrol/electric
2515.0,A,2996.0,2995.0,250.0,56.0,P,petrol/electric
2515.0,A,3000.0,2995.0,250.0,56.0,P,petrol/electric
1644.0,E,2679.0,1984.0,228.0,0.0,M,petrol
1626.0,E,2679.0,1984.0,228.0,0.0,M,petrol
1626.0,E,2679.0,1984.0,228.0,0.0,M,petrol
2515.0,A,3000.0,2995.0,250.0,56.0,P,petrol/electric
1090.0,B,2604.0,999.0,49.0,0.0,M,petrol
2515.0,A,3000.0,2995.0,250.0,56.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2460.0,A,3001.0,2995.0,250.0,59.0,P,petrol/electric
2515.0,A,3000.0,2995.0,250.0,55.0,P,petrol/electric
2385.0,A,2998.0,2995.0,250.0,65.0,P,petrol/electric
2385.0,A,2998.0,2995.0,250.0,67.0,P,petrol/electric
2385.0,A,2998.0,2995.0,250.0,63.0,P,diesel/electric
2385.0,A,2998.0,2995.0,250.0,63.0,P,petrol/electric
2085.0,F,2826.0,2967.0,251.0,2.0,H,diesel
2085.0,F,2829.0,2967.0,251.0,2.0,H,diesel
2085.0,E,2930.0,2967.0,253.0,2.0,H,diesel
2085.0,E,2930.0,2967.0,253.0,2.0,H,diesel
2085.0,E,2931.0,2967.0,253.0,2.0,H,diesel
2030.0,E,2932.0,2967.0,253.0,2.0,H,diesel
2095.0,E,2932.0,2967.0,253.0,2.0,H,diesel
1645.0,F,2629.0,2480.0,294.0,0.0,M,petrol
1650.0,F,2629.0,2480.0,294.0,0.0,M,petrol
1650.0,F,2629.0,2480.0,294.0,0.0,M,petrol
1645.0,F,2629.0,2480.0,294.0,0.0,M,petrol
1197.0,C,2604.0,999.0,67.0,0.0,M,petrol
1197.0,C,2604.0,999.0,67.0,0.0,M,petrol
1174.0,C,2604.0,999.0,67.0,0.0,M,petrol
1173.0,C,2604.0,999.0,67.0,0.0,M,petrol
1147.0,B,2604.0,999.0,67.0,0.0,M,petrol
1148.0,B,2604.0,999.0,67.0,0.0,M,petrol
1152.0,C,2604.0,999.0,67.0,0.0,M,petrol
1127.0,B,2604.0,999.0,67.0,0.0,M,petrol
1171.0,C,2604.0,999.0,67.0,0.0,M,petrol
1820.0,F,2832.0,2894.0,331.0,0.0,M,petrol
1820.0,F,2832.0,2894.0,331.0,0.0,M,petrol
1820.0,F,2832.0,2894.0,331.0,0.0,M,petrol
2340.0,G,3001.0,3996.0,373.0,0.0,M,petrol
1735.0,G,2650.0,5204.0,419.0,0.0,M,petrol
2175.0,G,2930.0,3996.0,441.0,2.0,H,petrol
2390.0,G,2998.0,3996.0,441.0,2.0,H,petrol
2175.0,G,2932.0,3996.0,441.0,2.0,H,petrol
2240.0,G,2851.0,3996.0,404.0,0.0,M,petrol
1415.0,C,2670.0,1499.0,80.0,0.0,M,petrol
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,B,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,B,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,B,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1450.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1500.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1460.0,C,2670.0,1496.0,85.0,0.0,M,diesel
1820.0,A,2670.0,1499.0,92.0,51.0,P,petrol/electric
1205.0,B,2604.0,999.0,67.0,0.0,B,lpg
1820.0,A,2670.0,1499.0,92.0,51.0,P,petrol/electric
1820.0,A,2670.0,1499.0,92.0,50.0,P,petrol/electric
1182.0,B,2604.0,999.0,67.0,0.0,B,lpg
1820.0,A,2670.0,1499.0,92.0,50.0,P,petrol/electric
1229.0,B,2604.0,999.0,67.0,0.0,B,lpg
1805.0,A,2670.0,1499.0,92.0,52.0,P,petrol/electric
1805.0,A,2670.0,1499.0,92.0,52.0,P,petrol/electric
1805.0,A,2670.0,1499.0,92.0,51.0,P,petrol/electric
1395.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1365.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1365.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1209.0,B,2604.0,999.0,67.0,0.0,B,lpg
1365.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1425.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1425.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1425.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1425.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1425.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1510.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1510.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1510.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1480.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1480.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1395.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1365.0,C,2670.0,1499.0,100.0,0.0,M,petrol
1505.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1510.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1450.0,D,2670.0,1499.0,100.0,0.0,M,petrol
1615.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1585.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1585.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1560.0,C,2851.0,1995.0,110.0,0.0,M,diesel
1560.0,C,2851.0,1995.0,110.0,0.0,M,diesel
1505.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1705.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1371.0,C,2673.0,999.0,74.0,0.0,B,lpg
1372.0,C,2673.0,999.0,74.0,0.0,B,lpg
1280.0,C,2898.0,999.0,81.0,0.0,M,petrol
1514.0,C,2673.0,1461.0,84.0,0.0,M,diesel
1518.0,C,2673.0,1461.0,84.0,0.0,M,diesel
1514.0,C,2673.0,1461.0,84.0,0.0,M,diesel
1492.0,C,2673.0,1461.0,84.0,0.0,M,diesel
1488.0,C,2673.0,1461.0,84.0,0.0,M,diesel
1245.0,C,2558.0,1199.0,74.0,0.0,M,petrol
1245.0,C,2558.0,1199.0,74.0,0.0,M,petrol
1280.0,B,2558.0,1499.0,81.0,0.0,M,diesel
1575.0,C,2738.0,1499.0,96.0,0.0,M,diesel
1575.0,C,2738.0,1499.0,96.0,0.0,M,diesel
1505.0,D,2738.0,1199.0,96.0,0.0,M,petrol
1505.0,D,2738.0,1199.0,96.0,0.0,M,petrol
1280.0,C,2558.0,1199.0,96.0,0.0,M,petrol
1575.0,D,2738.0,1499.0,96.0,0.0,M,diesel
1427.0,C,2675.0,1199.0,96.0,0.0,M,petrol
1489.0,C,2675.0,1499.0,96.0,0.0,M,diesel
1427.0,C,2675.0,1199.0,96.0,0.0,M,petrol
1489.0,C,2675.0,1499.0,96.0,0.0,M,diesel
1728.0,A,2675.0,1598.0,132.0,59.0,P,petrol/electric
1835.0,A,2738.0,1598.0,133.0,61.0,P,petrol/electric
1835.0,A,2738.0,1499.0,133.0,61.0,P,petrol/electric
1914.0,A,2895.0,1598.0,133.0,56.0,P,petrol/electric
1914.0,A,2895.0,1598.0,133.0,55.0,P,petrol/electric
1495.0,D,2675.0,1598.0,133.0,0.0,M,petrol
1835.0,A,2738.0,1598.0,133.0,61.0,P,petrol/electric
1939.0,A,2895.0,1598.0,133.0,54.0,P,petrol/electric
1900.0,A,2738.0,1598.0,147.0,63.0,P,petrol/electric
1503.0,D,2738.0,1598.0,165.0,0.0,M,petrol
1043.0,B,2300.0,999.0,52.0,2.0,H,petrol
1064.0,B,2300.0,999.0,52.0,2.0,H,petrol
1074.0,B,2300.0,999.0,52.0,2.0,H,petrol
1077.0,B,2300.0,999.0,52.0,2.0,H,petrol
1077.0,B,2300.0,999.0,52.0,2.0,H,petrol
1067.0,B,2300.0,999.0,52.0,2.0,H,petrol
1080.0,B,2300.0,999.0,52.0,2.0,H,petrol
1078.0,B,2300.0,999.0,52.0,2.0,H,petrol
1076.0,B,2300.0,999.0,52.0,2.0,H,petrol
1335.0,C,2638.0,999.0,73.0,0.0,M,petrol
1315.0,C,2638.0,999.0,73.0,0.0,M,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1365.0,C,2570.0,999.0,88.0,0.0,M,petrol
1365.0,C,2570.0,999.0,88.0,0.0,M,petrol
1365.0,D,2570.0,999.0,88.0,0.0,M,petrol
1395.0,D,2570.0,1332.0,110.0,0.0,M,petrol
1395.0,D,2570.0,1332.0,110.0,0.0,M,petrol
1395.0,D,2570.0,1332.0,110.0,0.0,M,petrol
1055.0,B,2300.0,999.0,52.0,2.0,H,petrol
1055.0,C,2300.0,999.0,52.0,2.0,H,petrol
1395.0,D,2570.0,999.0,88.0,0.0,M,petrol
1415.0,B,2638.0,1598.0,96.0,0.0,M,diesel
1164.0,C,2493.0,1084.0,55.0,0.0,M,petrol
1180.0,C,2493.0,1084.0,55.0,0.0,M,petrol
1159.0,C,2493.0,1084.0,55.0,0.0,M,petrol
1164.0,C,2493.0,999.0,69.0,0.0,M,petrol
1164.0,B,2493.0,999.0,69.0,0.0,M,petrol
1164.0,B,2493.0,999.0,69.0,0.0,M,petrol
1164.0,B,2493.0,999.0,69.0,0.0,M,petrol
1164.0,B,2493.0,999.0,69.0,0.0,M,petrol
1791.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1189.0,C,2493.0,998.0,73.0,0.0,M,petrol
1196.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1778.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1778.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1164.0,C,2493.0,998.0,73.0,0.0,M,petrol
1164.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1787.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1664.0,D,2662.0,1499.0,73.0,0.0,M,diesel
1783.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1774.0,D,3062.0,1499.0,73.0,0.0,M,diesel
1164.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1179.0,C,2493.0,998.0,73.0,0.0,M,petrol
1201.0,C,2493.0,998.0,73.0,0.0,M,petrol
1200.0,C,2493.0,998.0,73.0,0.0,M,petrol
1201.0,C,2493.0,998.0,73.0,0.0,M,petrol
1627.0,D,2970.0,1498.0,84.0,0.0,M,petrol
1395.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1363.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1363.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1395.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1395.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1369.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1395.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1363.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1385.0,B,2700.0,1499.0,88.0,0.0,M,diesel
1481.0,C,2700.0,1499.0,88.0,0.0,M,diesel
1348.0,B,2588.0,1499.0,88.0,0.0,M,diesel
1348.0,B,2588.0,1499.0,88.0,0.0,M,diesel
1576.0,C,2710.0,1499.0,88.0,0.0,M,diesel
1576.0,C,2710.0,1499.0,88.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1500.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1505.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,B,2851.0,1995.0,110.0,2.0,H,diesel
1560.0,C,2851.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1585.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1500.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1500.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1705.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1500.0,B,2670.0,1995.0,110.0,0.0,M,diesel
1500.0,B,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1615.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1545.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1685.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1685.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1685.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1685.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1620.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1620.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1620.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1480.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1505.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1505.0,C,2670.0,1995.0,110.0,0.0,M,diesel
1650.0,C,2692.0,1995.0,110.0,0.0,M,diesel
1650.0,C,2692.0,1995.0,110.0,0.0,M,diesel
1565.0,D,2851.0,1998.0,115.0,0.0,M,petrol
1565.0,D,2851.0,1998.0,115.0,0.0,M,petrol
1595.0,C,2670.0,1499.0,115.0,2.0,H,petrol
1595.0,C,2670.0,1499.0,115.0,2.0,H,petrol
1570.0,D,2670.0,1998.0,131.0,0.0,M,petrol
1570.0,D,2670.0,1998.0,131.0,0.0,M,petrol
1505.0,D,2670.0,1998.0,131.0,0.0,M,petrol
1570.0,D,2670.0,1998.0,131.0,0.0,M,petrol
2065.0,A,2864.0,1998.0,135.0,51.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,59.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,57.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,57.0,P,petrol/electric
1685.0,D,2975.0,1998.0,135.0,2.0,H,petrol
1905.0,A,2851.0,1998.0,135.0,60.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,59.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,57.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,57.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,60.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,59.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,58.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,59.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,58.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,54.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,55.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,54.0,P,petrol/electric
1910.0,A,2975.0,1998.0,135.0,60.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,56.0,P,petrol/electric
1965.0,A,2851.0,1998.0,135.0,55.0,P,petrol/electric
1965.0,A,2851.0,1998.0,135.0,53.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,56.0,P,petrol/electric
1970.0,A,2975.0,1998.0,135.0,54.0,P,petrol/electric
1970.0,A,2975.0,1998.0,135.0,52.0,P,petrol/electric
1600.0,D,2851.0,1998.0,135.0,0.0,M,petrol
1600.0,D,2851.0,1998.0,135.0,0.0,M,petrol
1905.0,A,2851.0,1998.0,135.0,60.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,59.0,P,petrol/electric
1905.0,A,2851.0,1998.0,135.0,58.0,P,petrol/electric
1895.0,A,2851.0,1998.0,135.0,59.0,P,petrol/electric
1895.0,A,2851.0,1998.0,135.0,56.0,P,petrol/electric
1600.0,D,2851.0,1998.0,135.0,0.0,M,petrol
1600.0,D,2851.0,1998.0,135.0,0.0,M,petrol
2035.0,A,2975.0,1998.0,135.0,52.0,P,petrol/electric
2035.0,A,2975.0,1998.0,135.0,52.0,P,petrol/electric
1975.0,A,2975.0,1998.0,135.0,56.0,P,petrol/electric
1975.0,A,2975.0,1998.0,135.0,54.0,P,petrol/electric
1975.0,A,2975.0,1998.0,135.0,54.0,P,petrol/electric
1685.0,D,2975.0,1998.0,135.0,2.0,H,petrol
1765.0,D,2851.0,1998.0,135.0,0.0,M,petrol
1765.0,E,2851.0,1998.0,135.0,0.0,M,petrol
1845.0,A,2851.0,1998.0,135.0,60.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,49.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,48.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,48.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,49.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,49.0,P,petrol/electric
1565.0,D,2741.0,1998.0,135.0,0.0,M,petrol
1565.0,D,2741.0,1998.0,135.0,0.0,M,petrol
2035.0,A,2975.0,1998.0,135.0,52.0,P,petrol/electric
1695.0,D,2856.0,1998.0,135.0,0.0,M,petrol
2065.0,A,2864.0,1998.0,135.0,46.0,P,petrol/electric
2065.0,A,2864.0,1998.0,135.0,45.0,P,petrol/electric
1695.0,E,2856.0,1998.0,135.0,0.0,M,petrol
1695.0,E,2856.0,1998.0,135.0,0.0,M,petrol
1665.0,D,2851.0,1998.0,135.0,0.0,M,petrol
1565.0,D,2741.0,1998.0,135.0,0.0,M,petrol
1845.0,A,2851.0,1998.0,135.0,61.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,58.0,P,petrol/electric
1845.0,A,2851.0,1998.0,135.0,62.0,P,petrol/electric
1685.0,D,2975.0,1998.0,135.0,2.0,H,petrol
1580.0,C,2670.0,1995.0,140.0,0.0,M,diesel
1580.0,C,2670.0,1995.0,140.0,0.0,M,diesel
1615.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1615.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1855.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1855.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1910.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1910.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1695.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1695.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1680.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1855.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1855.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,C,2975.0,1995.0,140.0,2.0,H,diesel
1765.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1765.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1855.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1855.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1855.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1850.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1745.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1745.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1810.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1810.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1705.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1705.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1705.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1850.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1850.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1780.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1780.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1835.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1835.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1780.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1780.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1695.0,D,2670.0,1995.0,140.0,0.0,M,diesel
1780.0,C,2856.0,1995.0,140.0,2.0,H,diesel
1655.0,C,2741.0,1995.0,140.0,2.0,H,diesel
1655.0,C,2741.0,1995.0,140.0,2.0,H,diesel
1655.0,C,2741.0,1995.0,140.0,2.0,H,diesel
1855.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1750.0,D,2975.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,E,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1915.0,D,2864.0,1995.0,140.0,2.0,H,diesel
1705.0,C,2851.0,1995.0,140.0,2.0,H,diesel
1875.0,E,2864.0,1998.0,135.0,2.0,H,petrol
1695.0,D,2670.0,1995.0,140.0,0.0,M,diesel
1655.0,C,2741.0,1995.0,140.0,2.0,H,diesel
1695.0,D,2670.0,1995.0,140.0,0.0,M,diesel
1835.0,D,2856.0,1995.0,140.0,2.0,H,diesel
1505.0,E,2470.0,1998.0,145.0,0.0,M,petrol
1505.0,D,2470.0,1998.0,145.0,0.0,M,petrol
1730.0,D,2692.0,1998.0,150.0,2.0,H,petrol
1730.0,D,2692.0,1998.0,150.0,2.0,H,petrol
1620.0,D,2851.0,1998.0,180.0,0.0,M,petrol
1720.0,E,2856.0,1998.0,180.0,0.0,M,petrol
1620.0,D,2851.0,1998.0,180.0,0.0,M,petrol
1580.0,D,2851.0,1998.0,190.0,0.0,M,petrol
1520.0,D,2670.0,1998.0,195.0,0.0,M,petrol
1520.0,E,2670.0,1998.0,195.0,0.0,M,petrol
1520.0,E,2670.0,1998.0,195.0,0.0,M,petrol
2510.0,A,2975.0,2998.0,210.0,86.0,P,petrol/electric
1615.0,D,2729.0,1950.0,110.0,0.0,M,diesel
1615.0,D,2729.0,1950.0,110.0,0.0,M,diesel
1615.0,D,2729.0,1950.0,110.0,0.0,M,diesel
